"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"8lh2tr","37975","1","Virgil","Pokémon: Mewtwo — Prologue to Awakening","1","Thu, 09 Jun 2022 15:17:18 GMT","1654787838156","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8lvw1c","37370","1","Misogi Kumagawa","Medaka Box","0","Thu, 09 Jun 2022 13:46:16 GMT","1654782376945","1","","","","No","No","","","23","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"8lm3tn","36098","1","Lulala Heine","Monster Girl Doctor","3","Thu, 09 Jun 2022 12:41:43 GMT","1654778503439","16","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","D","F","D","",""
"8fsg97","2110","3","Chito","Girls' Last Tour","0","Thu, 09 Jun 2022 09:18:32 GMT","1654766312020","12","","","","No","No","ft","","57","0","0","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","S","F","D","",""
"8fdjqn","37984","1","Toshi Kumakura","Saki: The Nationals","3","Thu, 09 Jun 2022 07:50:53 GMT","1654761053854","5","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","D","",""
"8fzzmc","37549","1","Over Justice Director-General","Space Patrol Luluco","2","Wed, 08 Jun 2022 23:50:56 GMT","1654732256401","5","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8fn8xp","37810","1","Mama","Baby Princess 3D Paradise 0 [Love]","2","Wed, 08 Jun 2022 21:28:55 GMT","1654723735649","8","","","","No","No","oppai","","1","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","S","F","D","",""
"8f5r2d","37710","1","Asami Kuhou","Penguindrum","4","Wed, 08 Jun 2022 19:49:54 GMT","1654717794507","16","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"8fq2nl","37587","1","Makina Irisu","The Fruit of Grisaia","3","Wed, 08 Jun 2022 16:38:32 GMT","1654706312123","26","","","","No","No","loli","","9","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"8f03xq","37568","1","Hikari","Himouto! Umaru-chan R","3","Wed, 08 Jun 2022 15:42:25 GMT","1654702945317","33","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","A","F","D","",""
"8fmcz4","37548","1","Miu Matsuoka","Strawberry Marshmallow","4","Wed, 08 Jun 2022 14:37:00 GMT","1654699020885","13","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","S","F","D","",""
"89xrc3","1939","4","Tae Yamada","Zombieland Saga","1","Wed, 08 Jun 2022 13:10:50 GMT","1654693850763","36","","","","No","No","burn","","39","0","1","385849280939950080","385849280939950080","386931476291256332","20","F","S","S","S","B","F","D","",""
"89k0hm","37728","1","Lyza","Made in Abyss","1","Wed, 08 Jun 2022 12:22:55 GMT","1654690975140","8","","","","No","No","nice","","11","0","1","375767369458647040","375767369458647040","386931476291256332","4","F","S","F","F","A","F","D","",""
"89sw90","1394","4","The World","JoJo's Bizarre Adventure: Stardust Crusaders","4","Wed, 08 Jun 2022 12:22:36 GMT","1654690956778","353","","","","No","No","fav","","176","0","4","","385849280939950080","386931476291256332","190","F","S","S","F","A","F","D","",""
"89dcxw","26757","1","Momoyo Kawakami","Maji de Watashi ni Koi Shinasai!","3","Wed, 08 Jun 2022 12:04:28 GMT","1654689868636","24","","","","No","No","burn","","10","0","3","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","D","",""
"89dsw4","8065","3","Yoruka Kirihime","Undefeated Bahamut Chronicle","4","Wed, 08 Jun 2022 11:31:48 GMT","1654687908569","208","","","","No","No","burn","","35","0","4","385849280939950080","385849280939950080","386931476291256332","114","F","S","S","S","S","F","D","",""
"8980fj","37564","1","Mutsumi Kawahara","Girlish Number","2","Wed, 08 Jun 2022 09:04:09 GMT","1654679049984","5","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"89jzh9","12562","1","Wodan Udgard","How a Realist Hero Rebuilt the Kingdom","1","Tue, 07 Jun 2022 23:05:05 GMT","1654643105154","3","","","","No","No","nice","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"89kk8g","33619","1","Ash's Greninja","Pokémon XY & Z","3","Tue, 07 Jun 2022 21:34:23 GMT","1654637663466","80","","","","No","No","fav","","103","0","3","385849280939950080","385849280939950080","386931476291256332","44","F","S","S","S","S","F","D","",""
"8955rp","37577","1","Black Dragon","Saint Seiya: Knights of the Zodiac","2","Tue, 07 Jun 2022 20:56:49 GMT","1654635409065","4","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"89wgd6","37499","1","Nanako Onodera","Nisekoi","2","Tue, 07 Jun 2022 20:10:16 GMT","1654632616387","10","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","D","",""
"89hch1","37521","1","Deep Blue","Tokyo Mew Mew","1","Tue, 07 Jun 2022 19:34:55 GMT","1654630495015","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"89qx5m","37721","1","Kotone Kenmochi","The Melancholy of Haruhi Suzumiya","2","Tue, 07 Jun 2022 18:54:59 GMT","1654628099973","2","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"89qxm2","4338","2","Hakui Koyori","Hololive: Holo no Graffiti","2","Tue, 07 Jun 2022 18:13:21 GMT","1654625601810","79","","","","No","No","burn","","87","0","2","","385849280939950080","386931476291256332","38","F","S","S","F","F","F","D","",""
"89qq7j","37757","1","Nei","Avenger","3","Tue, 07 Jun 2022 17:43:37 GMT","1654623817172","4","","","","No","No","burn","","0","0","3","767496391081066497","385849280939950080","386931476291256332","1","F","S","S","F","F","F","D","",""
"89vpp7","17027","2","Fiora","Fire Emblem: The Blazing Blade","1","Tue, 07 Jun 2022 17:06:26 GMT","1654621586573","14","","","","No","No","burn","","3","0","1","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","D","",""
"8gcsbl","9257","1","Convenience Store Clerk","Mieruko-chan","3","Tue, 07 Jun 2022 16:16:57 GMT","1654618617354","9","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","D","F","D","",""
"8gxk02","37956","1","Tsuan Gen Fang","Ghost in the Shell","2","Tue, 07 Jun 2022 13:50:09 GMT","1654609809233","2","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8gdp7l","1189","4","Chiaki Morisawa","Ensemble Stars!","1","Tue, 07 Jun 2022 12:53:25 GMT","1654606405650","31","","","","No","No","burn","","30","0","1","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","A","F","D","",""
"8g7z14","37550","1","Sonoshee McLaren","Redline","0","Tue, 07 Jun 2022 11:54:26 GMT","1654602866666","1","","","","No","No","burn","","21","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"8g8mhl","37646","1","Azame","Ninja Scroll: The Series","2","Tue, 07 Jun 2022 10:27:30 GMT","1654597650900","2","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8g2jb8","37150","1","Chiyo Sato","Chidori RSC","2","Mon, 06 Jun 2022 22:16:24 GMT","1654553784740","5","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","D","",""
"8gq2p5","37670","1","Panda Mama","Polar Bear Cafe","1","Mon, 06 Jun 2022 21:02:35 GMT","1654549355137","5","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","D","",""
"80xm1j","7674","3","Phosphophyllite","Land of the Lustrous PV","4","Mon, 06 Jun 2022 20:29:55 GMT","1654547395805","263","","","","No","No","","","247","0","4","236182912716767232","236182912716767232","386931476291256332","119","F","S","F","F","C","F","D","",""
"g0jn9g","6017","3","Kongou","Land of the Lustrous","1","Mon, 06 Jun 2022 20:29:55 GMT","1654547395805","13","","","","No","No","","","7","0","1","","236182912716767232","386931476291256332","6","F","S","F","F","F","F","C","",""
"8pz9gm","7829","3","Euclase","Land of the Lustrous","0","Mon, 06 Jun 2022 20:29:55 GMT","1654547395805","9","","","","No","No","","","20","0","0","236182912716767232","236182912716767232","386931476291256332","4","F","S","F","F","B","F","D","",""
"8gq3kr","14275","2","Diamond","Land of the Lustrous","4","Mon, 06 Jun 2022 20:29:55 GMT","1654547395804","203","","","","No","No","","","101","0","4","236182912716767232","236182912716767232","386931476291256332","98","F","S","F","F","A","F","D","",""
"lq89bz","17150","1","Benitoite","Land of the Lustrous","4","Mon, 06 Jun 2022 20:29:55 GMT","1654547395804","64","","","","No","No","","","6","0","4","236182912716767232","236182912716767232","386931476291256332","31","F","S","F","F","A","F","D","",""
"8gqhdd","37691","1","Justus","Shakugan no Shana III","1","Mon, 06 Jun 2022 20:24:56 GMT","1654547096231","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","S","F","D","",""
"8g0wlx","10954","2","Masamune Makabe","Masamune-kun's Revenge","1","Mon, 06 Jun 2022 19:30:43 GMT","1654543843097","21","","","","No","No","burn","","19","0","1","385849280939950080","385849280939950080","386931476291256332","13","F","S","S","S","B","F","D","",""
"83shd9","37996","1","21 Emon","21 Emon","3","Mon, 06 Jun 2022 16:23:03 GMT","1654532583170","2","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"837xdx","37378","1","Chikao Takigawa","Sound! Euphonium","0","Mon, 06 Jun 2022 15:24:53 GMT","1654529093716","1","","","","No","No","burn","","0","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"838s6l","37550","1","Akashi Kuniyuki","Touken Ranbu: Hanamaru","3","Mon, 06 Jun 2022 14:03:56 GMT","1654524236539","13","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","D","",""
"838g1h","1152","4","Bell Cranel","Is It Wrong to Try to Pick Up Girls in a Dungeon?","0","Mon, 06 Jun 2022 13:27:07 GMT","1654522027428","22","","","","No","No","ft","","281","0","0","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","D","",""
"838g1q","903","4","Shenhe","Genshin Impact","2","Mon, 06 Jun 2022 13:27:03 GMT","1654522023599","96","","","","No","No","","","1433","0","2","385849280939950080","385849280939950080","386931476291256332","55","F","S","S","S","S","F","C","",""
"83fdrw","33893","1","Nanami","Full Moon wo Sagashite","2","Mon, 06 Jun 2022 12:24:29 GMT","1654518269918","2","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"83387z","37588","1","Tsubaki Collbrande","Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side","2","Mon, 06 Jun 2022 10:31:13 GMT","1654511473400","6","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"83r9r3","37321","1","Mina Amasato","Magical Girl Raising Project","1","Mon, 06 Jun 2022 09:29:34 GMT","1654507774266","2","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"83v314","2028","4","Rimuru Tempest","That Time I Got Reincarnated as a Slime","2","Sun, 05 Jun 2022 21:25:23 GMT","1654464323229","96","","","","No","No","nice","","3026","0","2","385849280939950080","385849280939950080","386931476291256332","53","F","S","S","S","A","F","D","",""
"83mw3j","11862","1","Occult Research Society President","Mother of the Goddess' Dormitory","2","Sun, 05 Jun 2022 20:48:54 GMT","1654462134455","7","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"8rcldm","37652","1","Yama","Elegant Youkai Apartment Life","1","Sun, 05 Jun 2022 20:07:58 GMT","1654459678381","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","S","F","D","",""
"8r7t7t","7890","2","Jamil","Granblue Fantasy","1","Sun, 05 Jun 2022 17:10:51 GMT","1654449051434","14","","","","No","No","burn","","3","0","1","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"8r9238","1446","4","Pelops II","Godzilla Singular Point","2","Sun, 05 Jun 2022 12:43:56 GMT","1654433036324","38","","","","No","No","burn","","3","0","2","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","A","F","D","",""
"8rr7gd","37812","1","Tsumugi Nayuki","STARMYU","1","Sun, 05 Jun 2022 11:26:27 GMT","1654428387985","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8rrbwr","35668","1","Cure Fontaine","Healin' Good Precure","3","Sun, 05 Jun 2022 10:54:52 GMT","1654426492028","15","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"8p6lmg","37280","1","Lulu","Flavors of Youth","1","Sat, 04 Jun 2022 20:48:30 GMT","1654375710060","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"8pxsvz","18386","2","Theresia","Hortensia Saga","2","Sat, 04 Jun 2022 19:19:41 GMT","1654370381287","21","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","13","F","S","S","S","A","F","D","",""
"8pf3lg","855","4","Franz Bonaparta","Monster","2","Sat, 04 Jun 2022 16:48:40 GMT","1654361320631","41","","","","No","No","burn","","2","0","2","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","B","F","C","",""
"8p9brs","37395","1","Akumai","One Piece","3","Sat, 04 Jun 2022 15:59:11 GMT","1654358351176","19","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","11","F","S","S","S","F","F","D","",""
"8p36kl","37612","1","Ephemer","Kingdom Hearts x Back Cover","2","Sat, 04 Jun 2022 13:43:34 GMT","1654350214213","8","","","","No","No","burn","","13","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","B","F","D","",""
"8pb2x0","5314","2","Judith","Epic Seven","2","Sat, 04 Jun 2022 07:34:17 GMT","1654328057515","31","","","","No","No","superkawaii","","1","0","2","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","F","F","D","",""
"8pb2xm","1983","4","Odysseus","Fate/Grand Order","2","Sat, 04 Jun 2022 07:33:53 GMT","1654328033369","63","","","","No","No","burn","","5","0","2","385849280939950080","385849280939950080","386931476291256332","38","F","S","S","S","A","F","D","",""
"84cwb2","37149","1","Shoujirou Harano","Heartcatch Precure!","2","Fri, 03 Jun 2022 23:25:43 GMT","1654298743281","1","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"84czh9","3850","2","Siska Leontyne","Nijisanji ID","1","Fri, 03 Jun 2022 22:43:39 GMT","1654296219854","25","","","","No","No","oppai","","1","0","1","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","D","",""
"84x91x","910","4","Akiomi Kunugi","Ensemble Stars!","0","Fri, 03 Jun 2022 21:31:36 GMT","1654291896621","13","","","","No","No","burn","","4","0","0","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","C","",""
"84dfh3","34998","1","Takeuchi","Warlords of Sigrdrifa","1","Fri, 03 Jun 2022 20:55:51 GMT","1654289751247","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
