"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"5vh7h","541","1","Nagamasa Mora","My Hero Academia 3","2","Fri, 26 Jun 2020 18:45:41 GMT","1593197141164","18","","","","No","No","bnha","","1","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","A","",""
"5mcp5","542","1","Rosetta","Granblue Fantasy the Animation","0","Fri, 26 Jun 2020 17:55:52 GMT","1593194152882","4","","","","No","No","oppai","","16","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"5mtkw","501","1","Richter","Diabolik Lovers","2","Fri, 26 Jun 2020 16:55:34 GMT","1593190534808","9","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"5mrhz","525","1","Commander Hartmann","The Cockpit","2","Fri, 26 Jun 2020 15:43:11 GMT","1593186191174","1","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","C","F","A","",""
"5m290","534","1","Tsubomi Okuwaka","Strawberry Panic","3","Fri, 26 Jun 2020 13:47:40 GMT","1593179260241","9","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"kcbtq","530","1","Saori Miyashita","Holmes of Kyoto","3","Fri, 26 Jun 2020 08:06:46 GMT","1593158806192","9","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","C","F","A","",""
"kc0h2","542","1","Shinji Koganei","Kuroko's Basketball","2","Fri, 26 Jun 2020 06:32:34 GMT","1593153154071","16","","","","No","No","fav","","8","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","F","F","A","",""
"kxm59","529","1","Kyoko Fujiwara","High Score","2","Thu, 25 Jun 2020 20:34:05 GMT","1593117245335","4","","","","No","No","oppai","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","A","",""
"ks5tq","484","1","Tao","Tales of Zestiria: The X - Age of Chaos","2","Thu, 25 Jun 2020 17:20:00 GMT","1593105600494","4","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"kd5kb","507","1","Yuri Dietrich","RErideD: Derrida, who leaps through time","2","Thu, 25 Jun 2020 11:49:43 GMT","1593085783995","4","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"k8s8m","540","1","Shu Sakamaki","Diabolik Lovers","0","Wed, 24 Jun 2020 22:59:11 GMT","1593039551642","7","","","","No","No","ftmid","","59","0","0","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"kld70","510","1","Uzal Delilah","Pandora in the Crimson Shell: Ghost Urn","2","Wed, 24 Jun 2020 18:32:43 GMT","1593023563036","10","","","","No","No","oppai","","1","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","F","F","A","",""
"kl74r","503","1","Anchovy","Girls und Panzer","0","Wed, 24 Jun 2020 18:22:39 GMT","1593022959584","3","","","","No","No","ftlow","","27","0","0","236182912716767232","385849280939950080","386931476291256332","1","F","S","S","F","F","F","A","",""
"kn3fp","272","1","Blake Belladonna","RWBY","2","Wed, 24 Jun 2020 16:09:58 GMT","1593014998421","45","","","","No","No","fav","","129","0","2","723428511783714818","723428511783714818","386931476291256332","28","F","S","F","F","A","F","A","",""
"klq3s","462","1","Neko Ramen Shopowner","The Tatami Galaxy","2","Wed, 24 Jun 2020 15:08:11 GMT","1593011291160","1","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","F","F","A","",""
"kf7d0","528","1","Togari","Hunter x Hunter","3","Wed, 24 Jun 2020 13:30:58 GMT","1593005458219","25","","","","No","No","","","1","0","3","723428511783714818","385849280939950080","386931476291256332","15","F","S","S","F","F","F","A","",""
"k38nb","548","1","Kuru","Dragon Ball Super","2","Tue, 23 Jun 2020 21:01:39 GMT","1592946099777","8","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"k347t","482","1","Blam-Blam","One-Punch Man 2","1","Tue, 23 Jun 2020 19:56:24 GMT","1592942184858","5","","","","No","No","ftlow","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"kr32v","526","1","Miya Nakahara","Magical Angel Creamy Mami","3","Tue, 23 Jun 2020 15:49:34 GMT","1592927374179","4","","","","No","No","kawaii","","0","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"krj4m","508","1","Tadao Miyazaki","Psycho-Pass: The Movie","1","Tue, 23 Jun 2020 14:38:41 GMT","1592923121874","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","A","",""
"krhcc","140","1","Destiny Gundam","Mobile Suit Gundam SEED Destiny","3","Tue, 23 Jun 2020 13:37:25 GMT","1592919445719","17","","","","No","No","ftlow","","1","0","3","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","B","F","A","",""
"kp7sz","525","1","Yoshie","JoJo's Bizarre Adventure: Diamond Is Unbreakable","3","Tue, 23 Jun 2020 11:30:12 GMT","1592911812262","38","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","29","F","S","S","S","A","F","A","",""
"kpnbc","459","1","Mahri","Pokémon","4","Tue, 23 Jun 2020 08:25:29 GMT","1592900729179","25","","","","No","No","","","1","0","4","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","F","F","A","",""
"kpk79","501","1","Jun Tominaga","Inazuma Eleven GO","2","Tue, 23 Jun 2020 07:42:51 GMT","1592898171400","3","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"kzmjd","507","1","Metal Lee","Boruto: Naruto the Movie","2","Mon, 22 Jun 2020 20:44:03 GMT","1592858643338","31","","","","No","No","ftlow","","2","0","2","385849280939950080","385849280939950080","386931476291256332","23","F","S","S","S","B","F","A","",""
"k1sqh","529","1","Hotaru","Natsume's Book of Friends","2","Mon, 22 Jun 2020 20:06:58 GMT","1592856418884","3","","","","No","No","","","1","0","2","","385849280939950080","386931476291256332","1","F","S","S","F","F","F","A","",""
"k17lw","489","1","Johnny Black","Sword Art Online","2","Mon, 22 Jun 2020 19:55:07 GMT","1592855707181","12","","","","No","No","","","1","0","2","236182912716767232","385849280939950080","386931476291256332","6","F","S","S","F","F","F","A","",""
"k1p7r","497","1","Tomoe Kawakita","Cinderella Nine","0","Mon, 22 Jun 2020 18:37:48 GMT","1592851068185","1","","","","No","No","kawaii","","0","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"k12qj","522","1","Uri-tan","Etotama Specials","1","Mon, 22 Jun 2020 17:00:42 GMT","1592845242016","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"k1v64","470","1","Perona","One Piece","2","Mon, 22 Jun 2020 16:30:19 GMT","1592843419580","41","","","","No","No","ftlow","","100","0","2","385849280939950080","385849280939950080","386931476291256332","28","F","S","S","S","B","F","A","",""
"kn7zt","496","1","Ebichu","Ebichu","4","Mon, 22 Jun 2020 15:14:14 GMT","1592838854754","78","","","","No","No","ftlow","","7","0","4","385849280939950080","385849280939950080","386931476291256332","54","F","S","S","S","C","F","A","",""
"kn8hr","467","1","Rin Shima","Laid-Back Camp","2","Mon, 22 Jun 2020 14:51:01 GMT","1592837461100","26","","","","No","No","ftlow","","161","0","2","389085833120186369","385849280939950080","386931476291256332","16","F","S","S","F","F","F","A","",""
"kv8x5","472","1","Rize Kamishiro","Tokyo Ghoul","1","Mon, 22 Jun 2020 12:06:22 GMT","1592827582470","36","","","","No","No","tk","","130","0","1","142697636628135937","142697636628135937","142733712595877889","20","F","S","F","F","F","F","A","",""
"knhrs","497","1","Sayaka Maizono","Danganronpa: The Animation","2","Mon, 22 Jun 2020 11:12:59 GMT","1592824379558","66","","","","No","No","ft","","71","0","2","385849280939950080","385849280939950080","386931476291256332","46","F","S","S","S","B","F","A","",""
"k5fbr","501","1","Yoshikawa","Bamboo Blade","2","Sun, 21 Jun 2020 21:46:14 GMT","1592775974757","3","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","A","",""
"k55nd","475","1","Tsubasa Minamino","Yuru Yuri San Hai!","2","Sun, 21 Jun 2020 19:54:59 GMT","1592769299045","3","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"k524d","486","1","Tiffany Evergarden","Violet Evergarden","2","Sun, 21 Jun 2020 19:21:16 GMT","1592767276831","13","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"k50k9","497","1","Rock Lock","My Hero Academia 4","2","Sun, 21 Jun 2020 18:51:06 GMT","1592765466788","25","","","","No","No","bnha","","3","0","2","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","A","F","A","",""
"kk66n","477","1","Z1","Azur Lane","2","Sun, 21 Jun 2020 18:20:36 GMT","1592763636263","29","","","","No","No","azur","","1","0","2","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","B","F","A","",""
"kktpd","501","1","Ernesto Host Manager","Clannad After Story","3","Sun, 21 Jun 2020 17:28:59 GMT","1592760539157","5","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"kk4tf","479","1","Rafra","Infinite Ryvius","1","Sun, 21 Jun 2020 16:03:25 GMT","1592755405739","2","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","A","",""
"kkjsj","196","1","Risa Kusunoki","Sword Art Online Alternative: Gun Gale Online","1","Sun, 21 Jun 2020 15:22:01 GMT","1592752921279","5","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","A","",""
"kwpfd","495","1","Makoto Hanamiya","Kuroko's Basketball 2","1","Sun, 21 Jun 2020 09:43:10 GMT","1592732590730","6","","","","No","No","","","7","0","1","","385849280939950080","386931476291256332","5","F","S","S","F","C","F","A","",""
"khj4d","455","1","Masaru Hyuga","Captain Tsubasa (2018)","1","Sat, 20 Jun 2020 21:55:36 GMT","1592690136212","1","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"k03jr","469","1","Tails","Sonic X","2","Sat, 20 Jun 2020 12:49:11 GMT","1592657351039","47","","","","No","No","nice","","85","0","2","","385849280939950080","386931476291256332","31","F","S","S","F","S","F","A","",""
"k03wl","529","1","Gilthunder","The Seven Deadly Sins","1","Sat, 20 Jun 2020 12:48:20 GMT","1592657300505","19","","","","No","No","ftlow","","15","0","1","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"k0z9x","462","1","Liliana Kranjcar","Campione!","4","Sat, 20 Jun 2020 11:58:14 GMT","1592654294261","33","","","","No","No","","","2","0","4","385849280939950080","385849280939950080","386931476291256332","23","F","S","S","S","B","F","A","",""
"k0npx","512","1","Takagi","Kono Oto Tomare! 2nd Season","2","Sat, 20 Jun 2020 11:27:44 GMT","1592652464382","1","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","F","F","A","",""
"k0kc3","433","1","Mairu Orihara","Durarara!! X2","1","Sat, 20 Jun 2020 10:34:55 GMT","1592649295054","9","","","","No","No","","","5","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"k0mm4","457","1","Juzo Inui","No Guns Life","2","Sat, 20 Jun 2020 08:37:14 GMT","1592642234427","11","","","","No","No","ftlow","","21","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","D","F","A","",""
"wcdvh","508","1","Banban","Shounen Onmyouji","2","Fri, 19 Jun 2020 21:23:59 GMT","1592601839867","2","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"wcplq","496","1","Asanuma","Durarara!! X2","2","Fri, 19 Jun 2020 20:02:09 GMT","1592596929339","2","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"w63h7","449","1","Azu-nyan #2","K-On!","3","Fri, 19 Jun 2020 15:32:58 GMT","1592580778745","28","","","","No","No","domianik","","4","0","3","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","A","F","A","",""
"wxsl4","464","1","Masashi Irinatsu","STARMYU 3","1","Fri, 19 Jun 2020 11:24:41 GMT","1592565881182","1","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","A","",""
"wxtn7","475","1","Fire Spewing Mountain Innkeeper","Leviathan: The Last Defense","1","Fri, 19 Jun 2020 10:37:43 GMT","1592563063910","2","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","A","",""
"wdbmf","488","1","Saejima's Partner","Valkyrie Drive: Mermaid","2","Thu, 18 Jun 2020 21:19:29 GMT","1592515169246","8","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"wd222","456","1","Shizue Kosaka","Nyan Koi!","2","Thu, 18 Jun 2020 20:46:11 GMT","1592513171279","2","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"wdvhl","467","1","Rizu Ogata","We Never Learn","4","Thu, 18 Jun 2020 20:11:36 GMT","1592511096803","71","","","","No","No","nice","","12","0","4","385849280939950080","385849280939950080","386931476291256332","46","F","S","S","S","F","F","A","",""
"wdvhf","278","1","Hermit Purple","JoJo's Bizarre Adventure: Stardust Crusaders","1","Thu, 18 Jun 2020 20:11:27 GMT","1592511087699","19","","","","No","No","ftlow","","17","0","1","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","A","",""
"w7xf0","454","1","Mai Himuro","My Sister, My Writer","3","Thu, 18 Jun 2020 19:41:01 GMT","1592509261446","17","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","A","F","A","",""
"wtt1f","442","1","Eliza Faust","Shaman King","0","Thu, 18 Jun 2020 14:12:19 GMT","1592489539478","1","","","","No","No","kawaii","","1","0","0","236182912716767232","385849280939950080","386931476291256332","0","F","S","S","F","F","F","A","",""
"wf6j1","449","1","Rion Aida","Agent AiKa","2","Wed, 17 Jun 2020 21:56:40 GMT","1592431000460","2","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"wf7x9","454","1","Nursery Rhyme","Fate/Extra Last Encore","2","Wed, 17 Jun 2020 21:26:22 GMT","1592429182356","22","","","","No","No","","","3","0","2","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","A","F","A","",""
"wfrm0","438","1","Chie Hori","Tokyo Ghoul: Pinto","1","Wed, 17 Jun 2020 20:06:15 GMT","1592424375313","5","","","","No","No","tk","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"wfkwd","456","1","Kishou Arima","Tokyo Ghoul","0","Wed, 17 Jun 2020 18:47:08 GMT","1592419628111","10","","","","No","No","fav","","49","0","0","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","A","",""
